county,precinct,office,district,candidate,party,votes,,
Randolph,PRECINCT: 150 Town of Coalton,State Senate,15,Write-ins,,0,,
Randolph,PRECINCT: 155 City of Elkins,State Senate,15,Write-ins,,1,,
Randolph,PRECINCT: 160 City of Elkins,State Senate,15,Write-ins,,0,,
Randolph,PRECINCT: 165 City of Elkins,State Senate,15,Write-ins,,0,,
Randolph,PRECINCT: 170 Gilman Nazarene Youth Center,State Senate,15,Write-ins,,1,,
Randolph,PRECINCT: 180 City of Elkins,State Senate,15,Write-ins,,0,,
Randolph,PRECINCT: 185 Town of Harman,State Senate,15,Write-ins,,0,,
Randolph,PRECINCT: 190 Whitmer Fired,State Senate,15,Write-ins,,0,,
Randolph,PRECINCT: 200 Town of Beverly,State Senate,15,Write-ins,,1,,
Randolph,PRECINCT: 202 Town of Beverly,State Senate,15,Write-ins,,0,,
Randolph,PRECINCT: 205 Homestead School,State Senate,15,Write-ins,,3,,
Randolph,PRECINCT: 210 Town of Huttonsville,State Senate,15,Write-ins,,0,,
Randolph,PRECINCT: 215 Valley Head School,State Senate,15,Write-ins,,0,,
Randolph,PRECINCT: 220 Pickens School,State Senate,15,Write-ins,,0,,
Randolph,PRECINCT: 225 Town of Mill Creek,State Senate,15,Write-ins,,0,,
Randolph,PRECINCT: 227 Town of Mill Creek,State Senate,15,Write-ins,,0,,
Randolph,,State Senate,15,Write-ins,,11,,
Randolph,PRECINCT: 23 City of Elkins,State House,37,Write-ins,,0,,
Randolph,PRECINCT: 24 City of Elkins,State House,37,Write-ins,,0,,
Randolph,PRECINCT: 25 City of Elkins,State House,37,Write-ins,,3,,
Randolph,PRECINCT: 27 City of Elkins,State House,37,Write-ins,,0,,
Randolph,PRECINCT: 28 City of Elkins,State House,37,Write-ins,,0,,
Randolph,PRECINCT: 28A City of Elkins,State House,37,Write-ins,,0,,
Randolph,PRECINCT: 30 City of Elkins,State House,37,Write-ins,,1,,
Randolph,PRECINCT: 31 City of Elkins,State House,37,Write-ins,,0,,
Randolph,PRECINCT: 75 City of Elkins,State House,37,Write-ins,,0,,
Randolph,PRECINCT: 80 City of Elkins,State House,37,Write-ins,,0,,
Randolph,PRECINCT: 85 City of Elkins,State House,37,Write-ins,,3,,
Randolph,PRECINCT: 150 Town of Coalton,State House,37,Write-ins,,0,,
Randolph,PRECINCT: 155 City of Elkins,State House,37,Write-ins,,3,,
Randolph,PRECINCT: 160 City of Elkins,State House,37,Write-ins,,1,,
Randolph,PRECINCT: 165 City of Elkins,State House,37,Write-ins,,0,,
Randolph,PRECINCT: 170 Gilman Nazarene Youth Center,State House,37,Write-ins,,0,,
Randolph,PRECINCT: 180 City of Elkins,State House,37,Write-ins,,0,,
Randolph,PRECINCT: 185 Town of Harman,State House,37,Write-ins,,3,,
Randolph,PRECINCT: 190 Whitmer Fired,State House,37,Write-ins,,0,,
Randolph,PRECINCT: 200 Town of Beverly,State House,37,Write-ins,,0,,
Randolph,PRECINCT: 202 Town of Beverly,State House,37,Write-ins,,1,,
Randolph,PRECINCT: 205 Homestead School,State House,37,Write-ins,,1,,
Randolph,PRECINCT: 210 Town of Huttonsville,State House,37,Write-ins,,0,,
Randolph,PRECINCT: 215 Valley Head School,State House,37,Write-ins,,0,,
Randolph,PRECINCT: 220 Pickens School,State House,37,Write-ins,,0,,
Randolph,PRECINCT: 225 Town of Mill Creek,State House,37,Write-ins,,0,,
Randolph,PRECINCT: 227 Town of Mill Creek,State House,37,Write-ins,,1,,
Randolph,,State House,37,Write-ins,,17,,
